observation.state,action,episode_index,frame_index,timestamp,next.done,index,task_index,data_file
"[-0.02771708 -0.23165824  0.7996809  -0.08683491 -0.6327052  -0.14026447
  0.818043   -0.09795014 -0.10897361  0.6440614  -0.4524091  -0.61248225
 -1.0446476   0.66210157]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.63967    -0.13959226
  0.43932623 -0.09817477 -0.10737866  0.63967    -0.4402525  -0.64887387
 -1.0431069   0.20277385]",40,344,6.88,False,16344,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02778391 -0.23092282  0.79914737 -0.08499392 -0.6345337  -0.13962317
  0.80236876 -0.09806906 -0.10808437  0.6443581  -0.45277438 -0.61925596
 -1.0431458   0.6714016 ]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.63967    -0.13805827
  0.37113315 -0.09817477 -0.10737866  0.63967    -0.44178647 -0.6580778
 -1.0446409   0.20440753]",40,345,6.9,False,16345,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.0278456  -0.23027688  0.79878837 -0.08416849 -0.6366909  -0.13810956
  0.7921536  -0.09818286 -0.10736799  0.64471227 -0.45311844 -0.6258687
 -1.043048    0.6875649 ]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13805827
  0.3259055  -0.0966408  -0.10737866  0.63967    -0.44178647 -0.66267973
 -1.0431069   0.20522721]",40,346,6.92,False,16346,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02789522 -0.2297513   0.79857224 -0.0834714  -0.638437   -0.13732027
  0.7803894  -0.09815536 -0.10679502  0.64486456 -0.4538283  -0.6321414
 -1.0429847   0.6992948 ]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13959226
  0.2892519  -0.09817477 -0.10737866  0.641204   -0.44178647 -0.6672817
 -1.0431069   0.20852551]",40,347,6.94,False,16347,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02794184 -0.22933456  0.79839593 -0.08238073 -0.639726   -0.13880946
  0.7732982  -0.09819107 -0.1063378   0.64537114 -0.45390317 -0.6376384
 -1.0424701   0.7127752 ]","[-0.02761165 -0.23009713  0.796136   -0.09357283 -0.641204   -0.13959226
  0.24966003 -0.09817477 -0.10737866  0.641204   -0.44178647 -0.6703496
 -1.0446409   0.21353163]",40,348,6.96,False,16348,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02797987 -0.22918573  0.7983002  -0.08263686 -0.64007884 -0.1394945
  0.76340216 -0.09826791 -0.10597002  0.6458113  -0.45380792 -0.64254564
 -1.0439608   0.7208712 ]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13959226
  0.22722858 -0.09817477 -0.10737866  0.641204   -0.4402525  -0.6718836
 -1.0431069   0.21860848]",40,349,6.98,False,16349,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02801748 -0.22898956  0.79822886 -0.08289911 -0.64056236 -0.14004654
  0.75841403 -0.09835307 -0.10567707  0.646102   -0.4534602  -0.6457059
 -1.0438306   0.7318623 ]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13959226
  0.21101983 -0.09817477 -0.10737866  0.641204   -0.44178647 -0.67341757
 -1.0446409   0.2246216 ]",40,350,7.0,False,16350,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02805224 -0.22875193  0.798222   -0.08302588 -0.64093477 -0.14002055
  0.75125116 -0.0984339  -0.10545001  0.64628005 -0.45340028 -0.6480266
 -1.0438842   0.74074775]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.14112623
  0.1987236  -0.0966408  -0.10737866  0.641204   -0.44178647 -0.67648554
 -1.0431069   0.2360489 ]",40,351,7.02,False,16351,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02807778 -0.22854795  0.7982362  -0.08290842 -0.64102495 -0.1407443
  0.74716055 -0.0983794  -0.10526841  0.64635426 -0.4539047  -0.6503821
 -1.0434356   0.74638826]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13959226
  0.19631661 -0.0966408  -0.10737866  0.63967    -0.4402525  -0.6780195
 -1.0431069   0.24690084]",40,352,7.04,False,16352,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02810738 -0.22841132  0.7982603  -0.08248639 -0.64160055 -0.14070608
  0.73838073 -0.0982694  -0.10512309  0.64602816 -0.4549303  -0.652229
 -1.0426013   0.75624627]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13959226
  0.19631661 -0.09817477 -0.10737866  0.63967    -0.44178647 -0.6810875
 -1.0446409   0.26564687]",40,353,7.06,False,16353,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02813573 -0.2283253   0.79827636 -0.08195984 -0.6422588  -0.13980912
  0.73553866 -0.09828956 -0.10501499  0.64564687 -0.45638648 -0.6544193
 -1.0437899   0.76370776]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13959226
  0.19631661 -0.09817477 -0.10737866  0.63967    -0.44178647 -0.68415546
 -1.0446409   0.2832356 ]",40,354,7.08,False,16354,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02815977 -0.22826272  0.79820895 -0.08140922 -0.64288723 -0.13974608
  0.73127306 -0.09837003 -0.10491946  0.64543164 -0.457868   -0.65669304
 -1.044928    0.77418804]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.14112623
  0.19631661 -0.09817477 -0.10584468  0.63660204 -0.4402525  -0.68722343
 -1.0446409   0.30255368]",40,355,7.1,False,16355,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02817472 -0.22821936  0.79813534 -0.0813077  -0.6434634  -0.14077112
  0.72486216 -0.09843932 -0.10462242  0.644406   -0.46005177 -0.6590683
 -1.0445186   0.7846357 ]","[-0.02914564 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13959226
  0.19631661 -0.09817477 -0.10584468  0.63660204 -0.44178647 -0.69029135
 -1.0446409   0.33576745]",40,356,7.12,False,16356,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02831873 -0.22820795  0.7980286  -0.08200376 -0.64435804 -0.14118138
  0.72320753 -0.0985011  -0.10427756  0.6433739  -0.46212673 -0.6615067
 -1.0453981   0.7964134 ]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.14112623
  0.19631661 -0.09817477 -0.10584468  0.63967    -0.4402525  -0.6933593
 -1.0446409   0.36644694]",40,357,7.14,False,16357,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02837995 -0.22818413  0.79793143 -0.08229531 -0.64465    -0.14217259
  0.72037    -0.09855071 -0.1040047   0.64366364 -0.4613238  -0.66473055
 -1.0463587   0.8069816 ]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.14112623
  0.19631661 -0.09817477 -0.10584468  0.63967    -0.44178647 -0.6979613
 -1.0446409   0.41371182]",40,358,7.16,False,16358,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02838151 -0.22813022  0.79782975 -0.08278885 -0.64426243 -0.14346261
  0.7171733  -0.09860811 -0.10376341  0.64432293 -0.45941547 -0.66809535
 -1.0472728   0.8185856 ]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13959226
  0.19631661 -0.09817477 -0.10584468  0.63967    -0.4402525  -0.70102924
 -1.0446409   0.45781738]",40,359,7.18,False,16359,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02838551 -0.22808462  0.79783356 -0.08337369 -0.6438327  -0.14281546
  0.7085581  -0.09867361 -0.10357258  0.64476955 -0.45769906 -0.67138344
 -1.0471876   0.8326833 ]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13959226
  0.19631661 -0.0966408  -0.1043107   0.641204   -0.4402525  -0.7117671
 -1.0446409   0.5276594 ]",40,360,7.2,False,16360,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02839493 -0.22804564  0.79788655 -0.08299449 -0.6434423  -0.14244601
  0.70586014 -0.09862262 -0.10322703  0.6454759  -0.45511663 -0.67676157
 -1.0476345   0.8515065 ]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13959226
  0.19631661 -0.0966408  -0.10277671  0.641204   -0.44178647 -0.722505
 -1.0446409   0.6081792 ]",40,361,7.22,False,16361,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02842527 -0.22802411  0.7978751  -0.08078465 -0.6434661  -0.14347482
  0.69790095 -0.09854884 -0.10262709  0.6461728  -0.45291528 -0.6838166
 -1.0483932   0.8802806 ]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13959226
  0.19631661 -0.0966408  -0.10124274  0.641204   -0.4402525  -0.7347768
 -1.0446409   0.6749753 ]",40,362,7.24,False,16362,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02846441 -0.22800697  0.79786485 -0.07862639 -0.64347833 -0.14306745
  0.68699116 -0.09848204 -0.10182486  0.64653873 -0.45177513 -0.69307256
 -1.048321    0.9134975 ]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13959226
  0.19631661 -0.0966408  -0.09817477  0.641204   -0.4402525  -0.75011665
 -1.0431069   0.7669118 ]",40,363,7.26,False,16363,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02851846 -0.22800297  0.797783   -0.0756602  -0.6438271  -0.14320934
  0.6762276  -0.09844226 -0.10064946  0.64671934 -0.45020506 -0.704148
 -1.0477965   0.95640284]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13959226
  0.19631661 -0.0966408  -0.09510681  0.642738   -0.4402525  -0.76545644
 -1.0431069   0.82715625]",40,364,7.28,False,16364,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02857915 -0.22800775  0.79769444 -0.07336141 -0.64426196 -0.14337961
  0.6673076  -0.09842049 -0.09908683  0.6472796  -0.4484642  -0.71702486
 -1.0477473   0.99567866]","[-0.02761165 -0.22856314  0.796136   -0.09357283 -0.641204   -0.13959226
  0.19631661 -0.09817477 -0.09050487  0.642738   -0.4402525  -0.7823302
 -1.0431069   0.90301275]",40,365,7.3,False,16365,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02865622 -0.22805528  0.7974479  -0.06980083 -0.6459036  -0.14412248
  0.65069413 -0.09856236 -0.09695234  0.6480792  -0.44814378 -0.7296963
 -1.0489755   1.0134937 ]","[-0.02761165 -0.23009713  0.796136   -0.09357283 -0.641204   -0.13959226
  0.19631661 -0.0966408  -0.08743691  0.642738   -0.43871853 -0.7946021
 -1.0431069   0.94201   ]",40,366,7.32,False,16366,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02873128 -0.22830123  0.79728353 -0.06787292 -0.6469432  -0.14420325
  0.63364637 -0.09861626 -0.09449618  0.64854634 -0.44847575 -0.74289334
 -1.0490745   1.022641  ]","[-0.02761165 -0.23009713  0.796136   -0.09357283 -0.641204   -0.14266022
  0.19551803 -0.09817477 -0.08590293  0.642738   -0.43718454 -0.800738
 -1.0431069   0.9479169 ]",40,367,7.34,False,16367,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02880505 -0.22861654  0.79711056 -0.06635481 -0.64791554 -0.14711095
  0.6239613  -0.09873392 -0.0920799   0.6487829  -0.4478362  -0.7535313
 -1.0495285   1.0296243 ]","[-0.02761165 -0.2316311   0.796136   -0.09357283 -0.638136   -0.14266022
  0.19631661 -0.09817477 -0.08436894  0.642738   -0.43411657 -0.80380595
 -1.0415729   0.9400443 ]",40,368,7.36,False,16368,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02887004 -0.22908056  0.7970337  -0.06711638 -0.64741445 -0.1486779
  0.6166837  -0.09888482 -0.08984172  0.6488131  -0.4460043  -0.7616237
 -1.0476937   1.0329459 ]","[-0.02761165 -0.23469907  0.796136   -0.09357283 -0.63506806 -0.14266022
  0.19551803 -0.09817477 -0.08436894  0.64427197 -0.4325826  -0.80380595
 -1.0415729   0.934157  ]",40,369,7.38,False,16369,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02891246 -0.22993839  0.79707175 -0.06952403 -0.6451418  -0.14787684
  0.6093053  -0.09900962 -0.08797113  0.6491724  -0.44280317 -0.7672005
 -1.046692    1.0332263 ]","[-0.02761165 -0.23623304  0.796136   -0.09357283 -0.63506806 -0.14266022
  0.19631661 -0.09817477 -0.08590293  0.64580595 -0.42951465 -0.80227196
 -1.0400391   0.9302402 ]",40,370,7.4,False,16370,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02891948 -0.23100345  0.79727966 -0.07444534 -0.64206356 -0.1483566
  0.6111649  -0.09908876 -0.08671976  0.64993644 -0.4398982  -0.7711365
 -1.0445964   1.0303469 ]","[-0.02761165 -0.23776703  0.79767    -0.09357283 -0.6335341  -0.14266022
  0.19631661 -0.09817477 -0.08743691  0.64733994 -0.42798066 -0.80227196
 -1.0415729   0.9282844 ]",40,371,7.42,False,16371,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02889082 -0.2321736   0.7978772  -0.07817932 -0.6399192  -0.14616649
  0.6137755  -0.09913664 -0.0860469   0.651055   -0.43772802 -0.7736448
 -1.044199    1.0284312 ]","[-0.02761165 -0.23930101  0.79767    -0.09357283 -0.6304661  -0.14112623
  0.19631661 -0.09817477 -0.09050487  0.65040785 -0.4249127  -0.80227196
 -1.0400391   0.9282844 ]",40,372,7.44,False,16372,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02882368 -0.23339349  0.79855317 -0.08276344 -0.6369759  -0.14293851
  0.6221198  -0.09913412 -0.08607045  0.6527617  -0.4379063  -0.7759502
 -1.0431085   1.0253046 ]","[-0.02761165 -0.24236897  0.799204   -0.09357283 -0.6258642  -0.14112623
  0.19631661 -0.09817477 -0.09203885  0.6550098  -0.4249127  -0.800738
 -1.0400391   0.9282844 ]",40,373,7.46,False,16373,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02873058 -0.23486231  0.7995022  -0.08644795 -0.63296986 -0.14190431
  0.6291284  -0.09909309 -0.08656617  0.6555292  -0.43874007 -0.77800775
 -1.0417844   1.0216109 ]","[-0.02761165 -0.25003886  0.80227196 -0.09357283 -0.61972827 -0.13959226
  0.19551803 -0.09817477 -0.09510681  0.65961176 -0.42184472 -0.800738
 -1.0400391   0.9282844 ]",40,374,7.48,False,16374,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02861452 -0.23723254  0.8013515  -0.09118279 -0.62751466 -0.13999267
  0.6474848  -0.0990078  -0.08752719  0.65916574 -0.44020152 -0.7801765
 -1.0406628   1.0175474 ]","[-0.02761165 -0.2561748   0.80380595 -0.09357283 -0.6089904  -0.13805827
  0.19631661 -0.09817477 -0.09817477  0.6688156  -0.42031074 -0.800738
 -1.0369711   0.92633027]",40,375,7.5,False,16375,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02848861 -0.24045278  0.80364376 -0.09610306 -0.61904514 -0.13852388
  0.6614976  -0.09890702 -0.0889958   0.6647019  -0.43972397 -0.7829678
 -1.0384182   1.0106134 ]","[-0.02761165 -0.2638447   0.80533993 -0.09357283 -0.6013205  -0.13652429
  0.19631661 -0.09817477 -0.10277671  0.67648554 -0.4172428  -0.799204
 -1.0369711   0.92633027]",40,376,7.52,False,16376,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02835583 -0.24447145  0.8058763  -0.09994938 -0.6091345  -0.13627075
  0.68004996 -0.09879334 -0.09104545  0.6716128  -0.43772042 -0.7853643
 -1.0365727   1.0032285 ]","[-0.02761165 -0.27304858  0.8099419  -0.09357283 -0.5905826  -0.13499032
  0.19631661 -0.09817477 -0.10891264  0.6887574  -0.41110685 -0.796136
 -1.0339031   0.922427  ]",40,377,7.54,False,16377,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02823561 -0.24944808  0.80897593 -0.10181152 -0.59830284 -0.13526061
  0.697646   -0.09869038 -0.09389588  0.6804473  -0.4321893  -0.78681296
 -1.0349412   0.9943026 ]","[-0.02761165 -0.28225246  0.81300986 -0.09357283 -0.58444667 -0.13345633
  0.19631661 -0.09817477 -0.11504856  0.6979613  -0.40497094 -0.7946021
 -1.0293012   0.922427  ]",40,378,7.56,False,16378,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02814325 -0.25528795  0.8126188  -0.10155423 -0.58777887 -0.13406987
  0.7145556  -0.09861324 -0.09745536  0.6901515  -0.42474884 -0.7870512
 -1.02975     0.9863491 ]","[-0.02761165 -0.2899224   0.8160778  -0.09357283 -0.58137876 -0.13192235
  0.19631661 -0.09817477 -0.12271847  0.70869917 -0.39423308 -0.7915341
 -1.0277672   0.922427  ]",40,379,7.58,False,16379,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02807048 -0.2616314   0.81615293 -0.10044113 -0.57948047 -0.13203454
  0.72811407 -0.09854472 -0.1017715   0.7002662  -0.41540983 -0.78590405
 -1.0273762   0.9813387 ]","[-0.02761165 -0.30219424  0.8237477  -0.09357283 -0.5767768  -0.12578642
  0.19631661 -0.0966408  -0.13345633  0.720971   -0.37275735 -0.78846616
 -1.0231652   0.9204778 ]",40,380,7.6,False,16380,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02801501 -0.26916915  0.8208841  -0.09991126 -0.5734293  -0.12713906
  0.73907167 -0.09834879 -0.10719571  0.7112606  -0.40131316 -0.78372765
 -1.0243143   0.9782446 ]","[-0.02761165 -0.31139812  0.82834965 -0.09357283 -0.5752428  -0.12271847
  0.19631661 -0.0966408  -0.14266022  0.7317089  -0.35434958 -0.7869322
 -1.0200973   0.9204778 ]",40,381,7.62,False,16381,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02796477 -0.27861843  0.82625616 -0.09943652 -0.568586   -0.12219694
  0.74497736 -0.09811705 -0.11351702  0.7225016  -0.38289097 -0.78134227
 -1.0202994   0.9763234 ]","[-0.02761165 -0.32213598  0.8360196  -0.09357283 -0.57370883 -0.11658254
  0.19631661 -0.0966408  -0.15033013  0.74091274 -0.3359418  -0.7869322
 -1.0139613   0.9204778 ]",40,382,7.64,False,16382,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.0279217  -0.29019016  0.8323605  -0.0995464  -0.5652544  -0.1169309
  0.7539523  -0.09791887 -0.12026725  0.7330489  -0.36295012 -0.77957964
 -1.014294    0.97508395]","[-0.02761165 -0.3344078   0.84215546 -0.09357283 -0.57370883 -0.11044662
  0.19631661 -0.09510681 -0.16106799  0.75471854 -0.31139812 -0.7869322
 -1.0047574   0.91853034]",40,383,7.66,False,16383,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02788278 -0.30324206  0.8387862  -0.10000405 -0.5633477  -0.11053973
  0.76346415 -0.09761583 -0.12801477  0.7443224  -0.3401816  -0.7788447
 -1.0050213   0.9739363 ]","[-0.02761165 -0.34207773  0.8482914  -0.09357283 -0.57370883 -0.10737866
  0.19551803 -0.09203885 -0.17027187  0.76392245 -0.2945243  -0.7869322
 -0.99401957  0.91853034]",40,384,7.68,False,16384,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02784147 -0.311887    0.8447594  -0.09933852 -0.56436014 -0.10652225
  0.7698165  -0.09705082 -0.13726506  0.7554307  -0.31773493 -0.7781118
 -0.99334323  0.9731112 ]","[-0.02761165 -0.3528156   0.85289335 -0.09357283 -0.57370883 -0.10277671
  0.19551803 -0.08897088 -0.17794177  0.77312636 -0.27765054 -0.7869322
 -0.9786798   0.9165848 ]",40,385,7.7,False,16385,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02781247 -0.32032716  0.85047895 -0.09908157 -0.5640103  -0.10318752
  0.7750179  -0.09617633 -0.14567895  0.7655037  -0.29756647 -0.7781973
 -0.9779955   0.9716622 ]","[-0.02761165 -0.36355346  0.8605632  -0.09357283 -0.57064086 -0.09817477
  0.19551803 -0.079767   -0.18867964  0.7853982  -0.25464082 -0.7838642
 -0.95720404  0.9165848 ]",40,386,7.72,False,16386,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02778934 -0.33151704  0.85676455 -0.09950932 -0.56212807 -0.09873759
  0.7796137  -0.09450451 -0.15608752  0.77610123 -0.27726814 -0.7770808
 -0.9565655   0.9706856 ]","[-0.02761165 -0.37122336  0.8651652  -0.09357283 -0.5691069  -0.0966408
  0.19631661 -0.07363108 -0.19788353  0.7946021  -0.23316509 -0.77772826
 -0.9357283   0.9165848 ]",40,387,7.74,False,16387,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02776251 -0.34017682  0.8625429  -0.09938168 -0.56132936 -0.09605023
  0.78337514 -0.09213185 -0.16591005  0.7864214  -0.25547194 -0.7747795
 -0.93370736  0.968997  ]","[-0.02761165 -0.37889326  0.8713011  -0.09357283 -0.5645049  -0.09203885
  0.19631661 -0.0644272  -0.20555343  0.80227196 -0.21322334 -0.7715924
 -0.90811664  0.9165848 ]",40,388,7.76,False,16388,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02774318 -0.34769985  0.8682195  -0.09943426 -0.5593325  -0.09310296
  0.78643775 -0.08900763 -0.1739036   0.7956526  -0.23358649 -0.77084494
 -0.9066382   0.96701604]","[-0.02761165 -0.38809714  0.87897104 -0.09357283 -0.559903   -0.08590293
  0.19551803 -0.05522331 -0.21782528  0.81454384 -0.18714567 -0.7562525
 -0.8697671   0.9165848 ]",40,389,7.78,False,16389,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02772894 -0.35586372  0.8746441  -0.10005263 -0.5558972  -0.0872278
  0.78905165 -0.08510426 -0.1856451   0.8056866  -0.21124473 -0.762203
 -0.8682909   0.96639913]","[-0.02761165 -0.39423308  0.88357294 -0.09357283 -0.5553011  -0.08130098
  0.19551803 -0.04601942 -0.22702916  0.8237477  -0.17027187 -0.7439807
 -0.83755356  0.9165848 ]",40,390,7.8,False,16390,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02771191 -0.3633423   0.8807881  -0.10012073 -0.55168307 -0.08114841
  0.79159087 -0.08051263 -0.19578068  0.8156249  -0.18772352 -0.75246364
 -0.8328096   0.96431524]","[-0.02761165 -0.400369    0.8881749  -0.09357283 -0.5522331  -0.07823303
  0.19631661 -0.03834952 -0.23623304  0.82988364 -0.15339808 -0.7317089
 -0.80380595  0.9165848 ]",40,391,7.82,False,16391,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.0276961  -0.37047312  0.8862487  -0.09944963 -0.5472938  -0.07760357
  0.79400134 -0.07546206 -0.20426975  0.8242945  -0.16735888 -0.7410465
 -0.8006181   0.96245855]","[-0.02761165 -0.4080389   0.89277685 -0.09357283 -0.5491651  -0.0720971
  0.19551803 -0.02761165 -0.25003886  0.8406215  -0.13192235 -0.71330106
 -0.7531846   0.91464055]",40,392,7.84,False,16392,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02768871 -0.37758392  0.8912289  -0.09953068 -0.5433096  -0.07314113
  0.7957491  -0.06980839 -0.21874167  0.83344346 -0.15022087 -0.725574
 -0.7519563   0.9626615 ]","[-0.02761165 -0.41264084  0.8989128  -0.09357283 -0.54763114 -0.06902914
  0.19551803 -0.01994175 -0.2577088   0.8467574  -0.12118448 -0.70102924
 -0.7117671   0.91464055]",40,393,7.86,False,16393,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02767959 -0.3844059   0.8964041  -0.09935754 -0.54055184 -0.06894054
  0.7972307  -0.06374998 -0.22815771  0.8413856  -0.13311853 -0.7129767
 -0.7052428   0.9600822 ]","[-0.02761165 -0.41877678  0.9035147  -0.09357283 -0.54763114 -0.06596117
  0.19551803 -0.01073787 -0.26998064  0.85442734 -0.10737866 -0.6826215
 -0.6550098   0.91464055]",40,394,7.88,False,16394,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02767219 -0.39098686  0.90158504 -0.09903423 -0.53870785 -0.06601243
  0.79847145 -0.05734907 -0.23765633  0.84902644 -0.11921694 -0.6978203
 -0.65197647  0.95813835]","[-0.02761165 -0.42644668  0.9127186  -0.09357283 -0.54763114 -0.05982525
  0.19551803 -0.00153398 -0.28378645  0.8620972  -0.09817477 -0.6672817
 -0.59518456  0.91464055]",40,395,7.9,False,16395,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02766919 -0.39767992  0.90791535 -0.09935639 -0.53817564 -0.06120832
  0.7991865  -0.05059127 -0.25299966  0.8569824  -0.1084523  -0.68025994
 -0.58983237  0.95822465]","[-0.02761165 -0.4310486   0.91578656 -0.09357283 -0.54609716 -0.05675729
  0.19551803  0.00460194 -0.2945243   0.86823314 -0.09510681 -0.6550098
 -0.54609716  0.91464055]",40,396,7.92,False,16396,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02766208 -0.4041497   0.9138356  -0.09952784 -0.5370822  -0.05644859
  0.800135   -0.0437631  -0.26464596  0.8638861  -0.09961294 -0.6667299
 -0.5384609   0.95608383]","[-0.02761165 -0.43565056  0.9203885  -0.09357283 -0.54609716 -0.05062137
  0.19551803  0.00920388 -0.30526218  0.8728351  -0.09203885 -0.64427197
 -0.4939418   0.91464055]",40,397,7.94,False,16397,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.02765745 -0.41024905  0.9188962  -0.0998273  -0.5360657  -0.05138054
  0.80089945 -0.03714128 -0.2736061   0.8698594  -0.095504   -0.6541205
 -0.4895645   0.9537359 ]","[-0.02761165 -0.44332045  0.9265244  -0.09357283 -0.54609716 -0.04295146
  0.19551803  0.01380583 -0.319068    0.880505   -0.09203885 -0.6320001
 -0.4233787   0.9107577 ]",40,398,7.96,False,16398,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[-0.0276542  -0.41644508  0.9240828  -0.1003646  -0.53565985 -0.04396798
  0.8014223  -0.03077239 -0.28803238  0.8764194  -0.09706338 -0.6401387
 -0.420138    0.9526429 ]","[-0.02761165 -0.44638842  0.93112636 -0.09203885 -0.54609716 -0.03374758
  0.19631661  0.01687379 -0.32980588  0.8881749  -0.09203885 -0.6289321
 -0.37122336  0.90881884]",40,399,7.98,True,16399,0,aloha_sim_transfer_cube_human\data\chunk-000\file-001.parquet
"[ 0.   -0.96  1.16  0.   -0.3   0.    0.    0.   -0.96  1.16  0.   -0.3
  0.    0.  ]","[-0.01073787 -0.9526021   1.1596895  -0.00460194 -0.29912627  0.00460194
  0.2011479  -0.0076699  -0.97100985  1.1734953  -0.00460194 -0.30526218
  0.01227185  0.21946152]",47,0,0.0,False,18800,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
